city,country,lat,long,state
Aurora,US,39.70387,-104.822821,CO
Aurora,US,39.6616,-104.845901,CO
Aurora,US,41.335006,-81.364292,OH
Aurora,US,36.970695,-93.719,MO
Aurora,US,41.774944,-88.20586,IL
Aurora,US,39.699861,-104.866177,CO
Aurora,US,41.354097,-81.387857,OH
Austell,US,33.852415,-84.604808,GA
Austell,US,33.860122,-84.619062,GA
Austin,US,30.273278,-97.759579,TX
Austin,US,30.324696,-97.70717,TX
Austin,US,30.208174,-97.780459,TX
Austin,US,30.216684,-97.74518,TX
Austin,US,30.134521,-97.797746,TX
Austin,US,30.261406,-97.739052,TX
Austin,US,30.3619982,-97.6860373,TX
Austin,US,30.450766,-97.785479,TX
Austin,US,30.342643,-97.738003,TX
Austin,US,30.328774,-97.706886,TX
Austin,US,30.3660087,-97.6838951,TX
Austin,US,30.364863,-97.695999,TX
Austin,US,30.278556,-97.807613,TX
Austin,US,30.27086329,-97.75350349,TX
Austin,US,30.314582,-97.736713,TX
Austin,US,30.25873,-97.69995,TX
Austin,US,30.342643,-97.738003,TX
Austin,US,30.221203,-97.837787,TX
Austin,US,30.295368,-97.742054,TX
Austin,US,30.261406,-97.739052,TX
Austin,US,30.36138,-97.698,TX
Austin,US,30.384127,-97.723393,TX
Austin,US,30.25884,-97.74779,TX
Austin,US,30.258421,-97.738592,TX
Austin,US,30.262696,-97.742083,TX
Austin,US,30.273526,-97.760029,TX
Austin,US,30.27596,-97.751826,TX
Austin,US,30.295504,-97.74176,TX
Austin,US,30.273634,-97.799603,TX
Austin,US,30.282815,-97.744746,TX
Austin,US,30.2597045,-97.7375656,TX
Austin,US,30.2549555,-97.7370894,TX
Austin,US,30.2544407,-97.7476625,TX
Austin,US,30.267247,-97.752085,TX
Austin,US,30.27251,-97.69759,TX
Austin,US,30.4029345,-97.6752675,TX
Austin,US,30.49698,-97.77501,TX
Austin,US,30.358452,-97.735613,TX
Austin,US,30.2458253,-97.7570285,TX
Austin,US,30.247824,-97.750213,TX
Austin,US,30.345386,-97.713016,TX
Austin,US,30.364863,-97.695999,TX
Austin,US,30.393306,-97.732531,TX
Austin,US,30.2618332,-97.7595291,TX
Austin,US,30.267034,-97.74587,TX
Austin,US,30.134521,-97.797746,TX
Austin,US,30.332392,-97.7223,TX
Austin,US,30.332392,-97.7223,TX
Austin,US,30.3758438,-97.675621,TX
Austin,US,30.295587,-97.741788,TX
Austin,US,30.251336,-97.754224,TX
Austin,US,30.314588,-97.736731,TX
Austin,US,30.40234,-97.67516,TX
Austin,US,30.2500495,-97.7496094,TX
Austin,US,30.2663994,-97.7478842,TX
Austin,US,30.360566,-97.790444,TX
Austin,US,30.269881,-97.749786,TX
Austin,US,30.2663994,-97.7478842,TX
Austin,US,30.256808,-97.711835,TX
Austin,US,30.25873,-97.69995,TX
Austin,US,30.27625,-97.74916,TX
Austin,US,30.369469,-97.801591,TX
Austin,US,30.450766,-97.785479,TX
Austin,US,35.332073,-89.798857,AR
Austin,US,30.27903,-97.80652,TX
Austin,US,30.242064,-97.75945,TX
Austin,US,30.384127,-97.723393,TX
Austin,US,30.414104,-97.674724,TX
Austin,US,30.24646315,-97.75677681,TX
Austin,US,30.295368,-97.742054,TX
Austin,US,30.258318,-97.727577,TX
Austin,US,30.250129,-97.754559,TX
Austin,US,30.40183051,-97.7263914,TX
Austin,US,30.360677,-97.741393,TX
Austin,US,30.2673,-97.7393,TX
Austin,US,30.290538,-97.744756,TX
Austin,US,30.362,-97.6977,TX
Austin,US,30.244423,-97.757893,TX
Austin,US,30.2476504,-97.7499833,TX
Austin,US,30.324696,-97.70717,TX
Austin,US,30.273634,-97.799603,TX
Austin,US,30.25161,-97.753956,TX
Austin,US,30.479663,-97.675511,TX
Austin,US,30.49698,-97.77501,TX
Austin,US,30.269189,-97.729194,TX
Austin,US,30.253397,-97.713986,TX
Austin,US,30.25884,-97.74779,TX
Austin,US,30.222017,-97.838625,TX
Austin,US,30.242378,-97.7275,TX
Austin,US,43.6665859,-92.9774648,MN
Austin,US,30.262696,-97.742083,TX
Austin,US,30.258851,-97.748367,TX
Austin,US,30.264976,-97.732442,TX
Austin,US,30.24497,-97.757201,TX
Austin,US,30.2597045,-97.7375656,TX
Austin,US,30.414104,-97.674724,TX
Austin,US,30.256298,-97.810776,TX
Austin,US,30.412993,-97.689304,TX
Austin,US,30.27742388,-97.77221896,TX
Austin,US,30.369469,-97.801591,TX
Austin,US,30.418529,-97.704232,TX
Austin,US,30.134521,-97.797746,TX
Austin,US,30.364863,-97.695999,TX
Austin,US,30.23997513,-97.75330067,TX
Austin,US,30.264976,-97.732442,TX
Austin,US,30.350292,-97.734445,TX
Austin,US,30.134521,-97.797746,TX
Austin,US,30.217503,-97.755452,TX
Austin,US,30.295368,-97.742054,TX
Austin,US,30.278556,-97.807613,TX
Austin,US,30.243276,-97.752281,TX
Austin,US,30.458752,-97.79196,TX
Austin,US,30.27625,-97.74916,TX
Austin,US,30.4124,-97.6885,TX
Austin,US,30.24992,-97.75499,TX
Austin,US,30.275112,-97.752235,TX
Austin,US,30.247824,-97.750213,TX
Austin,US,30.24992,-97.75499,TX
Austin,US,30.26561,-97.74375,TX
Austin,US,30.328774,-97.706886,TX
Austin,US,30.249612,-97.767136,TX
Austin,US,30.24537,-97.780148,TX
Austin,US,30.28716,-97.72478,TX
Austin,US,30.293015,-97.827365,TX
Austin,US,30.430572,-97.762975,TX
Austin,US,30.266431,-97.739734,TX
Austin,US,30.269028,-97.72885,TX
Austin,US,30.394982,-97.745759,TX
Austin,US,30.24497,-97.757201,TX
Austin,US,30.282815,-97.744746,TX
Austin,US,30.249306,-97.768975,TX
Austin,US,30.358452,-97.735613,TX
Austin,US,30.208174,-97.780459,TX
Austin,US,30.24646315,-97.75677681,TX
Austin,US,30.414104,-97.674724,TX
Austin,US,30.2527473,-97.7643487,TX
Austin,US,30.2552,-97.718734,TX
Austin,US,30.356548,-97.731302,TX
Austin,US,30.444218,-97.787674,TX
Austin,US,30.41397,-97.67402,TX
Austin,US,30.4768533,-97.6788772,TX
Austin,US,30.348928,-97.705887,TX
Avalon,US,33.344246,-118.32632,CA
Avalon,US,33.344246,-118.32632,CA
Aventura,US,25.957544,-80.14411,FL
Aventura,US,25.956514,-80.142057,FL
Aventura,US,25.949148,-80.14489,FL
Avon,US,39.763496,-86.338043,IN
Avon,US,39.634872,-106.52157,CO
Avon,US,41.46061,-82.01617,OH
Avon,US,41.46061,-82.01617,OH
Avon,US,39.634872,-106.52157,CO
Avon By The Sea,US,40.192165,-74.02152,NJ
Avon By The Sea,US,40.192165,-74.02152,NJ
Avon Lake,US,41.48276,-82.020004,OH
Avon Lake,US,41.4956787,-81.9884631,OH
Avondale,US,33.46468,-112.27897,AZ
Avondale,US,33.493611,-112.287664,AZ
Avondale,US,33.46468,-112.27897,AZ
Ayer,US,42.55951,-71.58801,MA
Azle,US,32.905,-97.54353,TX
Azle,US,32.9366531,-97.543504,TX
Azle,US,32.9366531,-97.543504,TX
Aztec,US,36.823177,-107.99454,NM
Bad Axe,US,43.807735,-83.000442,MI
Bainbridge Island,US,47.625051,-122.519391,WA
Bainbridge Island,US,47.62486,-122.52076,WA
Baker,US,30.596752,-91.166306,LA
Baker,US,30.596752,-91.166306,LA
Baker,US,30.596752,-91.166306,LA
Baker City,US,44.783638,-117.81311,OR
Bakersfield,US,35.37686217,-119.0222243,CA
Bakersfield,US,35.339218,-119.048223,CA
Bakersfield,US,35.350346,-119.120806,CA
Bakersfield,US,35.350346,-119.120806,CA
Bakersfield,US,35.31773,-119.0269,CA
Bakersfield,US,35.373397,-119.013886,CA
Bakersfield,US,35.354688,-119.146308,CA
Bakersfield,US,35.37686217,-119.0222243,CA
Bala Cynwyd,US,40.005367,-75.2419,PA
Bala Cynwyd,US,40.005367,-75.2419,PA
Bald Knob,US,35.3431,-91.530369,AR
Bald Knob,US,35.3431,-91.530369,AR
Bald Knob,US,35.320091,-91.58254,AR
Baldwin,US,40.639611,-73.60733,NY
Baldwin,US,40.6389,-73.6122,NY
Baldwin,US,40.64003,-73.606538,NY
Baldwin,US,40.64003,-73.606538,NY
Baldwin,US,40.639625,-73.608139,NY
Baldwin,US,40.67961,-73.61509,NY
Baldwin Park,US,34.066906,-117.977242,CA
Ballston Spa,US,43.016361,-73.844084,NY
Ballston Spa,US,43.015957,-73.844604,NY
Ballston Spa,US,43.01621,-73.84464,NY
Ballston Spa,US,43.016361,-73.844084,NY
Ballston Spa,US,43.011623,-73.84966,NY
Ballwin,US,38.5904595,-90.5199236,MO
Ballwin,US,38.596269,-90.482095,MO
Ballwin,US,38.5904595,-90.5199236,MO
Ballwin,US,38.595555,-90.521464,MO
Ballwin,US,38.595555,-90.521464,MO
Ballwin,US,38.5672116,-90.5156856,MO
Baltimore,US,39.366819,-76.65174,MD
Baltimore,US,39.368707,-76.547466,MD
Baltimore,US,39.335199,-76.598756,MD
Baltimore,US,39.373114,-76.508152,MD
Baltimore,US,39.355534,-76.521195,MD
Baltimore,US,39.2896,-76.61301,MD
Baltimore,US,39.3985631,-76.6029085,MD
Baltimore,US,39.2896,-76.61301,MD
Baltimore,US,39.286558,-76.611322,MD
Baltimore,US,39.340713,-76.590559,MD
Baltimore,US,39.286224,-76.62274,MD
Baltimore,US,39.398552,-76.482053,MD
Baltimore,US,39.335199,-76.598756,MD
Baltimore,US,39.280247,-76.668662,MD
Baltimore,US,39.33429,-76.62044,MD
Baltimore,US,39.407822,-76.607242,MD
Baltimore,US,39.340736,-76.5717,MD
Baltimore,US,39.300564,-76.62383,MD
Baltimore,US,39.328022,-76.6292,MD
Baltimore,US,39.363344,-76.609844,MD
Baltimore,US,39.299533,-76.61726137,MD
Baltimore,US,39.320557,-76.61935,MD
Baltimore,US,39.283444,-76.624352,MD
Baltimore,US,39.29286,-76.62025,MD
Baltimore,US,39.340713,-76.590559,MD
Baltimore,US,39.295364,-76.61668,MD
Baltimore,US,39.28176,-76.59629,MD
Baltimore,US,39.289513,-76.61493,MD
Baltimore,US,39.29933,-76.61576,MD
Baltimore,US,39.28178,-76.59645,MD
Baltimore,US,39.31714,-76.615163,MD
Baltimore,US,39.284112,-76.582664,MD
Baltimore,US,39.279243,-76.6065,MD
Baltimore,US,39.3555,-76.52982,MD
Baltimore,US,39.284112,-76.582664,MD
Baltimore,US,39.28178,-76.59645,MD
Baltimore,US,39.325962,-76.61592,MD
Baltimore,US,39.28739612,-76.62573338,MD
Baltimore,US,39.33100141,-76.62946784,MD
Baltimore,US,39.3172586,-76.6152273,MD
Baltimore,US,39.27308,-76.61189,MD
Baltimore,US,39.281978,-76.578238,MD
Baltimore,US,39.35544,-76.7013,MD
Baltimore,US,39.3172586,-76.6152273,MD
Baltimore,US,39.280247,-76.668662,MD
Baltimore,US,39.3555,-76.52982,MD
Baltimore,US,39.281978,-76.578238,MD
Baltimore,US,39.398552,-76.482053,MD
Baltimore,US,39.298752,-76.615601,MD
Baltimore,US,39.280247,-76.668662,MD
Baltimore,US,39.39573,-76.483649,MD
Baltimore,US,39.300564,-76.62383,MD
Baltimore,US,39.298752,-76.615601,MD
Baltimore,US,39.2896,-76.61301,MD
Baltimore,US,39.27308,-76.61189,MD
Baltimore,US,39.35617,-76.6099,MD
Baltimore,US,39.383107,-76.656453,MD
Baltimore,US,39.307969,-76.623247,MD
Baltimore,US,39.2936484,-76.6153216,MD
Baltimore,US,39.395916,-76.603626,MD
Baltimore,US,39.373114,-76.508152,MD
Baltimore,US,39.2993279,-76.6155472,MD
Baltimore,US,39.2986,-76.61515,MD
Baltimore,US,39.283702,-76.60177,MD
Baltimore,US,39.280035,-76.606742,MD
Baltimore,US,39.2913,-76.7148,MD
Baltimore,US,39.28636,-76.59878,MD
Bandon,US,43.119106,-124.413734,OR
Bangor,US,44.838703,-68.743,ME
Bangor,US,44.83845,-68.74293,ME
Bangor,US,44.838703,-68.743,ME
Bangor,US,44.83845,-68.74293,ME
Bangor,US,44.834736,-68.749725,ME
Bangor,US,44.799988,-68.77197,ME
Bangor,US,44.799672,-68.79306,ME
Bangor,US,42.3148,-86.11164,MI
Bangs,US,31.716171,-99.13278,TX
Bar Harbor,US,44.389317,-68.20419,ME
Bar Harbor,US,44.38393,-68.20332,ME
Bar Harbor,US,44.390205,-68.29313,ME
Bar Harbor,US,44.38393,-68.20332,ME
Bar Harbor,US,44.388523,-68.206375,ME
Bar Harbor,US,44.38387,-68.20363,ME
Bar Harbor,US,44.38393,-68.20332,ME
Bar Harbor,US,44.38393,-68.20332,ME
Bar Harbor,US,44.38674,-68.2052,ME
Baraboo,US,43.47287,-89.74776,WI
Barboursville,US,38.411232,-82.264118,WV
Barboursville,US,38.423078,-82.263619,WV
Barlow,US,37.052741,-89.047006,KY
Barlow,US,37.052741,-89.047006,KY
Barnesville,US,39.98775,-81.17676,OH
Barnwell,US,33.250816,-81.363,SC
Barrington,US,42.149742,-88.12532,IL
Barrington,US,42.16155,-88.139,IL
Barrington,US,42.16155,-88.139,IL
Barrington,US,42.161137,-88.052299,IL
Barrington,US,42.149742,-88.12532,IL
Barrington,US,42.16155,-88.139,IL
Barrington,US,42.163045,-88.150464,IL
Barstow,US,34.887691,-116.994653,CA
Barstow,US,34.887691,-116.994653,CA
Bartlesville,US,36.75035,-95.97755,OK
Bass Harbor,US,44.248756,-68.343636,ME
Bass Harbor,US,44.24864,-68.34364,ME
Bassett,US,36.766105,-80.000112,VA
Bastrop,US,30.2126334,-97.1110239,TX
Bastrop,US,32.765527,-91.912287,LA
Bastrop,US,30.116577,-97.42171,TX
Batavia,US,41.850259,-88.306116,IL
Batavia,US,41.850259,-88.306116,IL
Batesville,US,35.765772,-91.6411955,AR
Batesville,US,34.289291,-90.086689,MS
Batesville,US,35.70045,-91.625145,AR
Batesville,US,35.77104,-91.64093,AR
Batesville,US,35.765772,-91.6411955,AR
Batesville,US,39.298584,-85.2187,IN
Batesville,US,35.70045,-91.625145,AR
Batesville,US,39.298584,-85.2187,IN
Baton Rouge,US,30.43169,-91.083809,LA
Baton Rouge,US,30.3823,-91.0025,LA
Baton Rouge,US,30.407942,-91.0142,LA
Baton Rouge,US,30.3968,-91.1572,LA
Baton Rouge,US,30.396525,-91.108679,LA
Baton Rouge,US,30.430572,-91.113488,LA
Baton Rouge,US,30.410751,-91.050341,LA
Baton Rouge,US,30.397839,-91.107652,LA
Baton Rouge,US,30.418102,-91.17716,LA
Baton Rouge,US,30.3971318,-91.1129074,LA
Baton Rouge,US,30.395359,-91.10938,LA
Baton Rouge,US,30.420887,-91.152057,LA
Baton Rouge,US,30.397839,-91.107652,LA
Baton Rouge,US,30.3968,-91.1572,LA
Baton Rouge,US,30.396525,-91.108679,LA
Baton Rouge,US,30.3823,-91.0025,LA
Baton Rouge,US,30.3962045,-91.1088979,LA
Baton Rouge,US,30.3968,-91.1572,LA
Baton Rouge,US,30.407942,-91.0142,LA
Battle Creek,US,42.323944,-85.165245,MI
Battle Creek,US,42.318373,-85.184322,MI
Battlecreek,US,42.261047,-85.178832,MI
Baudette,US,48.71225,-94.60207,MN
Bauxite,US,34.554664,-92.525836,AR
Bay City,US,43.623699,-83.894051,MI
Bay City,US,43.598133,-83.8887,MI
Bay City,US,43.601177,-83.88841,MI
Bay City,US,43.601124,-83.88849,MI
Bay City,US,43.60115,-83.88806,MI
Bay City,US,43.598133,-83.8887,MI
Bay Shore,US,40.72412,-73.24374,NY
Bayfield,US,46.81099,-90.81587,WI
Bayfield,US,46.810783,-90.81609,WI
Bayfield,US,46.81099,-90.81587,WI
Baytown,US,29.774794,-94.978231,TX
Baytown,US,29.85682,-94.864949,TX
Baytown,US,29.774794,-94.978231,TX
Baytown,US,29.85682,-94.864949,TX
Beachwood,US,41.463126,-81.47670156,OH
Beachwood,US,41.463126,-81.47670156,OH
Beachwood,US,41.49838414,-81.49397349,OH
Beachwood,US,41.466768,-81.497633,OH
Beachwood,US,41.45459981,-81.49861033,OH
Beachwood,US,41.466177,-81.538793,OH
Beachwood,US,41.464341,-81.514476,OH
Beaufort,US,34.71626,-76.664505,NC
Beaumont,US,30.057678,-94.13771,TX
Beaumont,US,30.057678,-94.13771,TX
Beaumont,US,30.1219,-94.16134,TX
Beaumont,US,33.96526,-116.94447,CA
Beaumont,US,30.057678,-94.13771,TX
Beaumont,US,33.96526,-116.94447,CA
Beaumont,US,33.931885,-116.97716,CA
Beaver,US,38.2822704,-112.648357,UT
Beaver,US,38.2822704,-112.648357,UT
Beaverton,US,45.52999,-122.84381,OR
Beaverton,US,45.472932,-122.776005,OR
Beaverton,US,45.48757,-122.803181,OR
Beaverton,US,45.495113,-122.82701,OR
Beaverton,US,45.49475978,-122.8102165,OR
Beaverton,US,45.494804,-122.80979,OR
Beaverton,US,45.494804,-122.80979,OR
Beaverton,US,45.4421512,-122.8278729,OR
Beckley,US,37.811435,-81.183374,WV
Bedford,US,42.50128,-71.23554,MA
Bedford,US,42.96402,-71.48051,NH
Bedford,US,32.84015,-97.133246,TX
Bedford,US,32.852223,-97.13201,TX
Bedford,US,32.836554,-97.128958,TX
Bedford,US,42.96402,-71.48051,NH
Bedford,US,32.838722,-97.13466,TX
Bedford,US,42.96402,-71.48051,NH
Bedford,US,42.50128,-71.23554,MA
Beechwood,US,46.090699,-88.637971,MI
Bel Air,US,39.497,-76.3285,MD
Bel Air,US,39.4976,-76.32681,MD
Bel Air,US,39.535981,-76.346479,MD
Bel Air,US,39.4976,-76.32681,MD
Bel Air,US,39.526005,-76.354504,MD
Bel Air,US,39.52477438,-76.3569653,MD
Belfast,US,44.42612645,-69.00574617,ME
Belfast,US,44.42612645,-69.00574617,ME
Belfast,US,44.425873,-69.00681,ME
Belfast,US,44.42567,-69.007225,ME
Belfast,US,44.42568923,-69.00712252,ME
Belfast,US,44.425873,-69.00681,ME
Belfast,US,44.42352,-69.02261,ME
Belfast,US,44.427303,-69.00614,ME
Belgrade,US,45.776085,-111.17617,MT
Bell,US,33.97629,-118.1873,CA
Bell,US,33.97629,-118.1873,CA
Bell,US,33.97629,-118.1873,CA
Bella Vista,US,36.44457,-94.23939,AR
Bellaire,US,29.705539,-95.475528,TX
Bellaire,US,29.70683,-95.468,TX
Bellaire,US,29.70683,-95.468,TX
Bellbrook,US,39.636864,-84.084404,OH
Bellbrook,US,39.636864,-84.084404,OH
Bellerose,US,40.727646,-73.731171,NY
Belleville,US,42.235699,-83.48587,MI
Belleville,US,42.206921,-83.488571,MI
Belleville,US,42.20279,-83.54312,MI
Belleville,US,42.217826,-83.543434,MI
Belleville,US,42.206921,-83.488571,MI
Bellevue,US,47.5761,-122.1388022,WA
Bellevue,US,47.604617,-122.201364,WA
Bellevue,US,47.605324,-122.201385,WA
Bellevue,US,47.57721,-122.13797,WA
Bellevue,US,47.623022,-122.132644,WA
Bellevue,US,47.61485,-122.204765,WA
Bellevue,US,41.27421,-82.842834,OH
Bellevue,US,47.623022,-122.132644,WA
Bellevue,US,47.61703,-122.13243,WA
Bellevue,US,47.62735365,-122.1383822,WA
Bellevue,US,47.57721,-122.13797,WA
Bellevue,US,47.609131,-122.20814,WA
Bellevue,US,47.61484,-122.201636,WA
Bellevue,US,47.57721,-122.13797,WA
Bellevue,US,47.609131,-122.20814,WA
Bellevue,US,47.605349,-122.201567,WA
Bellevue,US,47.617346,-122.131479,WA
Bellevue,US,47.57721,-122.13797,WA
Bellevue,US,47.605324,-122.201385,WA
Bellevue,US,47.62795,-122.15224,WA
Bellevue,US,47.622875,-122.13244,WA
Bellevue,US,47.61213,-122.20154,WA
Bellevue,US,47.622875,-122.13244,WA
Bellevue,US,47.617346,-122.131479,WA
Bellevue,US,47.609131,-122.20814,WA
Bellflower,US,33.889306,-118.116497,CA
Bellingham,US,48.772678,-122.495429,WA
Bellingham,US,48.772678,-122.495429,WA
Bellingham,US,48.75329,-122.479164,WA
Bellingham,US,48.750999,-122.47948,WA
Bellingham,US,48.747707,-122.48173,WA
Bellingham,US,48.75329,-122.479164,WA
Bellingham,US,48.751038,-122.47963,WA
Bellingham,US,48.755125,-122.467361,WA
Bellows Falls,US,43.135433,-72.44678,VT
Belmar,US,40.180792,-74.026007,NJ
Belmar,US,40.180792,-74.026007,NJ
Belmar,US,40.182749,-74.011516,NJ
Belmar,US,40.17907,-74.02514,NJ
Belmar,US,40.180792,-74.026007,NJ
Belmond,US,42.844824,-93.616834,IA
Belmont,US,37.52369,-122.27348,CA
Belmont,US,37.52369,-122.27348,CA
Belmont,US,42.37552,-71.15635,MA
Beloit,US,42.499893,-89.03436,WI
Beloit,US,42.49963,-89.03509,WI
Belton,US,31.04580127,-97.47130394,TX
Belvidere,US,40.83,-75.07859,NJ
Belvidere,US,40.83,-75.07859,NJ
Belzoni,US,33.177673,-90.48892,MS
Bend,US,44.054703,-121.27093,OR
Bend,US,44.043606,-121.28661,OR
Bend,US,44.06421,-121.26487,OR
Bend,US,44.05234,-121.31455,OR
Bend,US,43.866198,-121.436382,OR
Bend,US,44.047287,-121.31521,OR
Bend,US,44.05234,-121.31455,OR
Bend,US,44.06421,-121.26487,OR
Bennington,US,42.878124,-73.193964,VT
Bensalem,US,40.111046,-74.95363,PA
Bensalem,US,40.111046,-74.95363,PA
Bentleyville,US,40.11614,-80.00887,PA
Benton,US,34.575027,-92.588291,AR
Benton,US,36.86359,-88.35089,KY
Benton,US,37.993539,-88.920673,IL
Benton Harbor,US,42.073755,-86.430832,MI
Benton Harbor,US,42.114826,-86.46182,MI
Berea,US,41.37374718,-81.89240066,OH
Berea,US,41.372713,-81.861268,OH
Berea,US,41.37388,-81.891884,OH
Berea,US,41.38571557,-81.87314791,OH
Berkeley,US,37.873298,-122.268813,CA
Berkeley,US,37.87099,-122.269188,CA
Berkeley,US,37.876025,-122.2690282,CA
Berkeley,US,37.853302,-122.29039,CA
Berkeley,US,37.880255,-122.269862,CA
Berkeley,US,37.853964,-122.268948,CA
Berkeley,US,37.8703043,-122.2660506,CA
Berkeley,US,37.8682354,-122.2558077,CA
Berkeley,US,37.8682354,-122.2558077,CA
Berkeley,US,37.87848876,-122.2965917,CA
Berkeley,US,37.868176,-122.258335,CA
Berkeley,US,37.8718491,-122.2721252,CA
Berkeley,US,37.853302,-122.29039,CA
Berkeley,US,37.866172,-122.258811,CA
Berkeley,US,37.8682354,-122.2558077,CA
Berkeley,US,37.853302,-122.29039,CA
Berkeley,US,37.868027,-122.268038,CA
Berkeley,US,37.873298,-122.268813,CA
Berkeley,US,37.872162,-122.26708,CA
Berkeley,US,37.866051,-122.26762,CA
Berkeley,US,37.873298,-122.268813,CA
Berkeley,US,37.876844,-122.269104,CA
Berkeley,US,37.87199,-122.270065,CA
Berkeley,US,37.868716,-122.266875,CA
Berkeley,US,37.869643,-122.266142,CA
Berkeley,US,37.864832,-122.298562,CA
Berkeley,US,37.876028,-122.268986,CA
Berkeley,US,37.87027,-122.284133,CA
Berkeley Springs,US,39.627354,-78.22856,WV
Berkeley Springs,US,39.626514,-78.22796,WV
Berkeley Springs,US,39.627354,-78.22856,WV
Berkeley Springs,US,39.626514,-78.22796,WV
Berlin,US,41.5995,-72.753969,CT
Bernalillo,US,35.31645,-106.54537,NM
Bernardston,US,42.670773,-72.54766,MA
Bernardston,US,42.670773,-72.54766,MA
Bernardston,US,42.670773,-72.54766,MA
Berrien Springs,US,41.954056,-86.35346,MI
Berryville,US,39.151157,-77.98146,VA
Berryville,US,39.151157,-77.98146,VA
Berryville,US,39.15064,-77.98354,VA
Berwyn,US,41.83646016,-87.79101849,IL
Berwyn,US,41.8579,-87.7839,IL
Berwyn,US,41.83188,-87.7793,IL
Berwyn,US,41.83646016,-87.79101849,IL
Berwyn,US,41.864964,-87.789495,IL
Bethany Beach,US,38.53568,-75.057045,DE
Bethany Beach,US,38.540836,-75.07149,DE
Bethany Beach,US,38.53568,-75.057045,DE
Bethany Beach,US,38.54053,-75.07181,DE
Bethel,US,40.486103,-80.10796,PA
Bethel,US,44.403835,-70.79279,ME
Bethel Park,US,40.308846,-80.033209,PA
Bethesda,US,38.98859,-77.099086,MD
Bethesda,US,39.025978,-77.148254,MD
Bethesda,US,38.98216,-77.09544,MD
Bethesda,US,38.98134,-77.098452,MD
Bethesda,US,38.9811325,-77.0969925,MD
Bethesda,US,39.0225513,-77.1234803,MD
Bethesda,US,38.981076,-77.094236,MD
Bethesda,US,38.988551,-77.0988,MD
Bethesda,US,38.9895202,-77.0991613,MD
Bethesda,US,38.98859,-77.099086,MD
Bethesda,US,38.991165,-77.09784,MD
Bethesda,US,38.991165,-77.09784,MD
Bethesda,US,38.9822,-77.09473,MD
Bethesda,US,38.9809,-77.096664,MD
Bethesda,US,38.90877,-76.99783,MD
Bethesda,US,38.98066,-77.09696,MD
Bethesda,US,39.0225513,-77.1234803,MD
Bethesda,US,38.98563,-77.09568,MD
Bethesda,US,39.023236,-77.123984,MD
Bethesda,US,38.98066,-77.09696,MD
Bethesda,US,38.98563,-77.09568,MD
Bethlehem,US,40.62186,-75.38215,PA
Bethlehem,US,40.62186,-75.38215,PA
Bethlehem,US,40.621944,-75.38099,PA
Bethlehem,US,40.6104342,-75.3792648,PA
Bethlehem,US,40.5813,-75.388214,PA
Bethlehem,US,40.622987,-75.374941,PA
Bethlehem,US,44.28015,-71.68982,NH
Bethlehem,US,40.62186,-75.38215,PA
Bethlehem,US,40.622364,-75.380875,PA
Bethpage,US,40.738929,-73.485801,NY
Beverly,US,42.5456843,-70.8802904,MA
Beverly,US,42.55193,-70.87875,MA
Beverly,US,42.55193,-70.87875,MA
Beverly Hills,US,34.065,-118.39923,CA
Beverly Hills,US,34.063736,-118.39906,CA
Beverly Hills,US,34.069061,-118.39935,CA
Beverly Hills,US,34.066767,-118.375962,CA
Beverly Hills,US,34.066767,-118.375962,CA
Beverly Hills,US,34.0643111,-118.3990609,CA
Beverly Hills,US,34.068318,-118.398615,CA
Beverly Hills,US,34.068318,-118.398615,CA
Beverly Hills,US,34.07022543,-118.4015883,CA
Beverly Hills,US,34.07022543,-118.4015883,CA
Beverly Hills,US,34.070662,-118.404413,CA
Beverly Hills,US,34.07022543,-118.4015883,CA
Beverly Hills,US,34.068318,-118.398615,CA
Beverlyhills,US,34.070254,-118.401634,CA
Beverlyhills,US,34.067325,-118.404856,CA
Beverlyhills,US,34.06281,-118.398956,CA
Beverlyhills,US,34.067325,-118.404856,CA
Beverlyhills,US,34.068798,-118.407294,CA
Beverlyhills,US,34.068798,-118.407294,CA
Beverlyhills,US,34.06281,-118.398956,CA
Bexley,US,39.9567187,-82.92952538,OH
Biddeford,US,43.493927,-70.4568,ME
Big Pine Key,US,24.669641,-81.36181,FL
Big Rapids,US,43.687527,-85.483849,MI
Big Sur,US,35.87102,-121.439865,CA
Bigsur,US,35.883769,-121.455831,CA
Bigsur,US,35.883769,-121.455831,CA
Bigsur,US,35.883769,-121.455831,CA
Billerica,US,42.548089,-71.280653,MA
Billerica,US,42.527233,-71.22539,MA
